2.0240 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
14.1248 	WARNING 	User requested fullscreen with size [1024  768], but screen is actually [1920, 1080]. Using actual size
15.7192 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=False, autoLog=True, backendConf=UNKNOWN, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x000001D3A35AC0A0>, gamma=None, gammaErrorPolicy='raise', lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x000001D3A7F7BF10>, multiSample=False, name='window1', numSamples=2, pos=(0, 0), screen=0, size=array([1920, 1080]), stencilBits=0, stereo=False, units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
15.7193 	EXP 	window1: mouseVisible = True
15.7194 	EXP 	window1: mouseVisible = False
15.7195 	EXP 	window1: Attempting to measure frame rate of screen (0) ...
15.7195 	EXP 	window1: recordFrameIntervals = False
15.8853 	EXP 	window1: recordFrameIntervals = True
16.0686 	EXP 	Screen (0) actual frame rate measured at 60.08Hz
16.0686 	EXP 	window1: recordFrameIntervals = False
19.0007 	EXP 	Created polygon = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=0.0, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([1, 1, 1]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='polygon', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([0.2, 0.2]), units='height', vertices=ndarray(...), win=Window(...), windingRule=None)
19.0042 	EXP 	Created polygon_2 = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-1.0, fillColor=array([-1.    ,  0.0039, -1.    ]), fillColorSpace='rgb', fillRGB=array([-1.    ,  0.0039, -1.    ]), interpolate=True, lineColor=array([-1.    ,  0.0039, -1.    ]), lineColorSpace='rgb', lineRGB=array([-1.    ,  0.0039, -1.    ]), lineWidth=1.0, name='polygon_2', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([0.2, 0.2]), units='height', vertices=ndarray(...), win=Window(...), windingRule=None)
19.1285 	EXP 	Sound sound_1 set volume 1.000
19.3910 	EXP 	Created text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text', opacity=1.0, ori=0.0, pos=array([0. , 0.3]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
19.4524 	EXP 	window1: mouseVisible = True
19.4589 	EXP 	Imported Cond_IntentionalBinding.xlsx as conditions, 12 conditions, 3 params
19.4595 	EXP 	Created sequence: random, trialTypes=12, nReps=5, seed=None
19.4597 	EXP 	New trial (rep=0, index=0): {'delay': 0.1, 'freq': 1000, 'condition': 'exp'}
19.4713 	EXP 	textbox: autoLog = True
19.4713 	EXP 	polygon: autoDraw = True
20.4516 	EXP 	polygon_2: autoDraw = True
20.4849 	EXP 	polygon: autoDraw = False
21.3376 	DATA 	Keypress: space
21.3603 	EXP 	polygon: autoDraw = False
21.3603 	EXP 	polygon_2: autoDraw = False
21.7519 	EXP 	text: autoDraw = True
21.7519 	EXP 	textbox: autoDraw = True
25.9859 	DATA 	Keypress: 4
26.1353 	DATA 	Keypress: 0
26.3020 	DATA 	Keypress: 0
30.5355 	DATA 	Mouse: Left button down, pos=(1056,181)
30.5372 	EXP 	New trial (rep=0, index=1): {'delay': 0.1, 'freq': 1000, 'condition': 'exp'}
30.5520 	EXP 	text: autoDraw = False
30.5520 	EXP 	textbox: autoDraw = False
30.5520 	EXP 	polygon: autoDraw = True
30.6696 	DATA 	Mouse:  Left button up, pos=(1056,181)
31.5513 	EXP 	polygon: autoDraw = False
31.5513 	EXP 	polygon_2: autoDraw = True
33.0873 	DATA 	Keypress: space
33.1013 	EXP 	polygon: autoDraw = False
33.1013 	EXP 	polygon_2: autoDraw = False
33.5013 	EXP 	text: autoDraw = True
33.5013 	EXP 	textbox: autoDraw = True
38.1685 	DATA 	Keypress: 3
38.3016 	DATA 	Keypress: 0
38.4850 	DATA 	Keypress: 0
39.5026 	DATA 	Mouse: Left button down, pos=(1056,181)
39.5038 	EXP 	New trial (rep=0, index=2): {'delay': 0.7, 'freq': 1000, 'condition': 'exp'}
39.5184 	EXP 	text: autoDraw = False
39.5184 	EXP 	textbox: autoDraw = False
39.5184 	EXP 	polygon: autoDraw = True
39.6362 	DATA 	Mouse:  Left button up, pos=(1056,181)
40.5179 	EXP 	polygon: autoDraw = False
40.5179 	EXP 	polygon_2: autoDraw = True
41.3210 	DATA 	Keypress: space
41.3346 	EXP 	polygon: autoDraw = False
41.3346 	EXP 	polygon_2: autoDraw = False
42.3346 	EXP 	text: autoDraw = True
42.3346 	EXP 	textbox: autoDraw = True
46.0685 	DATA 	Keypress: 8
46.2519 	DATA 	Keypress: 5
46.4351 	DATA 	Keypress: 0
47.8173 	DATA 	Mouse: Left button down, pos=(1056,181)
47.8353 	EXP 	New trial (rep=0, index=3): {'delay': 0.4, 'freq': 1000, 'condition': 'exp'}
47.8515 	EXP 	text: autoDraw = False
47.8515 	EXP 	textbox: autoDraw = False
47.8515 	EXP 	polygon: autoDraw = True
47.9532 	DATA 	Mouse:  Left button up, pos=(1056,181)
48.8351 	EXP 	polygon_2: autoDraw = True
48.8517 	EXP 	polygon: autoDraw = False
49.9041 	DATA 	Keypress: space
49.9179 	EXP 	polygon: autoDraw = False
49.9179 	EXP 	polygon_2: autoDraw = False
50.6182 	EXP 	text: autoDraw = True
50.6182 	EXP 	textbox: autoDraw = True
52.9683 	DATA 	Keypress: 5
53.1015 	DATA 	Keypress: 0
53.2849 	DATA 	Keypress: 0
54.2350 	DATA 	Mouse: Left button down, pos=(1056,181)
54.2363 	EXP 	New trial (rep=0, index=4): {'delay': 0.7, 'freq': 400, 'condition': 'unexp'}
54.2509 	EXP 	text: autoDraw = False
54.2509 	EXP 	textbox: autoDraw = False
54.2509 	EXP 	polygon: autoDraw = True
54.3694 	DATA 	Mouse:  Left button up, pos=(1056,181)
55.2511 	EXP 	polygon: autoDraw = False
55.2511 	EXP 	polygon_2: autoDraw = True
55.9032 	DATA 	Keypress: space
55.9176 	EXP 	polygon: autoDraw = False
55.9176 	EXP 	polygon_2: autoDraw = False
56.9176 	EXP 	text: autoDraw = True
56.9176 	EXP 	textbox: autoDraw = True
58.7228 	DATA 	Keypress: 8
59.0853 	DATA 	Keypress: 0
59.2512 	DATA 	Keypress: 0
60.2018 	DATA 	Mouse: Left button down, pos=(1056,181)
60.2031 	EXP 	New trial (rep=0, index=5): {'delay': 0.4, 'freq': 1000, 'condition': 'exp'}
60.2175 	EXP 	text: autoDraw = False
60.2175 	EXP 	textbox: autoDraw = False
60.2175 	EXP 	polygon: autoDraw = True
60.3368 	DATA 	Mouse:  Left button up, pos=(1056,181)
61.2184 	EXP 	polygon: autoDraw = False
61.2184 	EXP 	polygon_2: autoDraw = True
62.1030 	DATA 	Keypress: space
62.1176 	EXP 	polygon: autoDraw = False
62.1176 	EXP 	polygon_2: autoDraw = False
62.8175 	EXP 	text: autoDraw = True
62.8175 	EXP 	textbox: autoDraw = True
64.2848 	DATA 	Keypress: 2
65.2720 	DATA 	Keypress: 5
65.4215 	DATA 	Keypress: 0
66.7013 	DATA 	Mouse: Left button down, pos=(1056,181)
66.7025 	EXP 	New trial (rep=0, index=6): {'delay': 0.1, 'freq': 1000, 'condition': 'exp'}
66.7174 	EXP 	text: autoDraw = False
66.7174 	EXP 	textbox: autoDraw = False
66.7174 	EXP 	polygon: autoDraw = True
66.8359 	DATA 	Mouse:  Left button up, pos=(1056,181)
67.7173 	EXP 	polygon: autoDraw = False
67.7173 	EXP 	polygon_2: autoDraw = True
68.4699 	DATA 	Keypress: space
68.4841 	EXP 	polygon: autoDraw = False
68.4841 	EXP 	polygon_2: autoDraw = False
68.8842 	EXP 	text: autoDraw = True
68.8842 	EXP 	textbox: autoDraw = True
70.7512 	DATA 	Keypress: 1
71.1012 	DATA 	Keypress: 0
71.2850 	DATA 	Keypress: 0
72.7222 	DATA 	Mouse: Left button down, pos=(1056,181)
72.7354 	EXP 	New trial (rep=0, index=7): {'delay': 0.1, 'freq': 400, 'condition': 'unexp'}
72.7506 	EXP 	text: autoDraw = False
72.7506 	EXP 	textbox: autoDraw = False
72.7506 	EXP 	polygon: autoDraw = True
72.8529 	DATA 	Mouse:  Left button up, pos=(1056,181)
73.7345 	EXP 	polygon_2: autoDraw = True
73.7511 	EXP 	polygon: autoDraw = False
74.0861 	DATA 	Keypress: space
74.1005 	EXP 	polygon: autoDraw = False
74.1005 	EXP 	polygon_2: autoDraw = False
74.5014 	EXP 	text: autoDraw = True
74.5014 	EXP 	textbox: autoDraw = True
76.1010 	DATA 	Keypress: 3
76.9681 	DATA 	Keypress: 5
77.0848 	DATA 	Keypress: 0
78.3852 	DATA 	Mouse: Left button down, pos=(1056,181)
78.3865 	EXP 	New trial (rep=0, index=8): {'delay': 0.7, 'freq': 1000, 'condition': 'exp'}
78.4011 	EXP 	text: autoDraw = False
78.4011 	EXP 	textbox: autoDraw = False
78.4011 	EXP 	polygon: autoDraw = True
78.5189 	DATA 	Mouse:  Left button up, pos=(1056,181)
79.4007 	EXP 	polygon: autoDraw = False
79.4007 	EXP 	polygon_2: autoDraw = True
80.4693 	DATA 	Keypress: space
80.4839 	EXP 	polygon: autoDraw = False
80.4839 	EXP 	polygon_2: autoDraw = False
81.4838 	EXP 	text: autoDraw = True
81.4838 	EXP 	textbox: autoDraw = True
83.0009 	DATA 	Keypress: 6
84.2009 	DATA 	Keypress: 7
84.3680 	DATA 	Keypress: 5
85.7573 	DATA 	Mouse: Left button down, pos=(1056,181)
85.7693 	EXP 	New trial (rep=0, index=9): {'delay': 0.7, 'freq': 1000, 'condition': 'exp'}
85.7840 	EXP 	text: autoDraw = False
85.7840 	EXP 	textbox: autoDraw = False
85.7840 	EXP 	polygon: autoDraw = True
85.8855 	DATA 	Mouse:  Left button up, pos=(1056,181)
86.7838 	EXP 	polygon: autoDraw = False
86.7838 	EXP 	polygon_2: autoDraw = True
87.8694 	DATA 	Keypress: space
87.8837 	EXP 	polygon: autoDraw = False
87.8837 	EXP 	polygon_2: autoDraw = False
88.8836 	EXP 	text: autoDraw = True
88.8836 	EXP 	textbox: autoDraw = True
90.6877 	DATA 	Keypress: 5
90.8692 	DATA 	Keypress: 5
91.0009 	DATA 	Keypress: 0
91.9343 	DATA 	Mouse: Left button down, pos=(1056,181)
91.9356 	EXP 	New trial (rep=0, index=10): {'delay': 0.4, 'freq': 400, 'condition': 'unexp'}
91.9502 	EXP 	text: autoDraw = False
91.9502 	EXP 	textbox: autoDraw = False
91.9502 	EXP 	polygon: autoDraw = True
92.0684 	DATA 	Mouse:  Left button up, pos=(1056,181)
92.9502 	EXP 	polygon: autoDraw = False
92.9502 	EXP 	polygon_2: autoDraw = True
93.7357 	DATA 	Keypress: space
93.7503 	EXP 	polygon: autoDraw = False
93.7503 	EXP 	polygon_2: autoDraw = False
94.4502 	EXP 	text: autoDraw = True
94.4502 	EXP 	textbox: autoDraw = True
97.3843 	DATA 	Keypress: 4
97.4881 	DATA 	Keypress: 0
97.6840 	DATA 	Keypress: 0
99.1012 	DATA 	Mouse: Left button down, pos=(1056,181)
99.1026 	EXP 	New trial (rep=0, index=11): {'delay': 0.4, 'freq': 1000, 'condition': 'exp'}
99.1168 	EXP 	text: autoDraw = False
99.1168 	EXP 	textbox: autoDraw = False
99.1168 	EXP 	polygon: autoDraw = True
99.2348 	DATA 	Mouse:  Left button up, pos=(1056,181)
100.1168 	EXP 	polygon: autoDraw = False
100.1168 	EXP 	polygon_2: autoDraw = True
101.4355 	DATA 	Keypress: space
101.4500 	EXP 	polygon: autoDraw = False
101.4500 	EXP 	polygon_2: autoDraw = False
102.1335 	EXP 	text: autoDraw = True
102.1335 	EXP 	textbox: autoDraw = True
103.3514 	DATA 	Keypress: 3
103.8209 	DATA 	Keypress: 5
103.9673 	DATA 	Keypress: 0
104.9844 	DATA 	Mouse: Left button down, pos=(1056,181)
